150	2	6
127	2	0	0.05067 0.72504 0.42152 0.00649 0.20844 0.91101 
128	2	0	0.04932 0.74389 0.15998 0.01319 0.29932 0.69697 
129	2	0	0.05396 0.54649 0.32884 0.01343 0.27837 0.79122 
130	2	0	0.03615 0.67799 0.34705 0.01908 0.41003 0.73631 
131	2	0	0.02732 0.81606 0.16936 0.00932 0.37557 0.73845 
132	2	0	0.06616 0.53182 0.33305 0.01100 0.14462 0.82442 
133	2	0	0.01414 0.49191 0.38221 0.00217 0.09011 0.92935 
134	2	0	0.04228 1.00000 0.00000 0.01705 0.56272 0.53063 
135	2	0	0.01123 0.48792 0.93387 0.00332 0.03036 0.95956 
136	2	0	0.04213 0.86141 0.18661 0.01985 0.32674 0.63078 
137	2	0	0.05269 0.82437 0.31312 0.01178 0.19112 0.89288 
138	2	0	0.03974 0.78692 0.06716 0.02281 0.32237 0.44177 
139	2	0	0.04236 0.73910 0.24557 0.01525 0.28291 0.75635 
140	2	0	0.08584 0.88907 0.22819 0.01204 0.25586 0.80207 
141	2	0	0.02125 0.78682 0.21737 0.00356 0.16808 0.88706 
142	2	0	0.12902 0.68386 0.19501 0.02955 0.31274 0.63131 
143	2	0	0.00733 0.75361 0.47581 0.00205 0.13421 0.93569 
144	2	0	0.01482 0.78698 0.21372 0.01188 0.42910 0.68486 
145	2	0	0.01482 0.71229 0.26638 0.00312 0.11703 0.86414 
146	2	0	0.00419 0.74876 0.47279 0.00163 0.07785 0.96482 
147	2	0	0.14481 0.65354 0.18290 0.07253 0.72184 0.33998 
148	2	0	0.01332 0.49506 0.26973 0.00157 0.06666 0.90177 
149	2	0	0.00202 0.88400 0.06304 0.00346 0.21741 0.78291 
