162	2	6
60	1	2	0.10300 0.73597 0.40868 0.07851 0.18988 0.65988 
61	1	2	0.47942 0.46604 0.06765 0.48617 0.85512 0.28303 
62	2	0	0.14436 0.49915 0.65092 0.06740 0.18429 0.79215 
63	2	0	0.34874 0.75325 0.51992 0.17393 0.30360 0.60181 
64	2	0	0.15500 0.79636 0.27320 0.09760 0.31010 0.55618 
65	2	0	0.16384 0.86689 0.15367 0.09446 0.40000 0.58263 
66	2	0	0.46602 0.66665 0.29258 0.30742 0.59350 0.42199 
67	2	0	0.14886 0.65625 0.25801 0.09607 0.39691 0.59427 
68	2	0	0.13599 0.88741 0.15047 0.09234 0.43359 0.56554 
69	2	0	0.48426 0.90610 0.11221 0.34974 0.74396 0.34265 
70	2	0	0.50312 0.97077 0.10017 0.36728 0.75853 0.32824 
71	2	0	0.44732 0.50672 0.49227 0.26372 0.36885 0.54625 
72	2	0	0.95931 0.93263 0.08949 0.93411 0.87256 0.10625 
73	2	0	0.63912 0.88958 0.14379 0.49658 0.76146 0.29655 
74	2	0	0.25663 0.74053 0.22113 0.18141 0.51194 0.52289 
75	2	0	0.24339 0.76032 0.23916 0.15770 0.31634 0.52497 
76	2	0	0.21922 0.73681 0.29758 0.14299 0.39344 0.50778 
77	2	0	0.25951 0.63247 0.48505 0.16230 0.43565 0.54186 
78	2	0	0.25898 0.93349 0.12815 0.29065 0.78698 0.33487 
79	2	0	0.39561 0.66141 0.43285 0.29511 0.50369 0.46422 
80	2	0	0.05398 0.75319 0.33274 0.03378 0.16596 0.76620 
81	2	0	0.45729 0.00000 1.00000 0.25770 0.19457 0.55915 
82	2	0	0.46229 0.96818 0.04415 0.41521 0.95252 0.19866 
83	2	0	0.27395 0.82732 0.20425 0.18696 0.52223 0.46027 
84	2	0	0.18303 0.87359 0.21013 0.11239 0.59142 0.60642 
85	2	0	0.21502 0.69495 0.21773 0.12566 0.45571 0.56533 
86	2	0	0.11204 0.85200 0.21982 0.09274 0.49125 0.59657 
87	2	0	0.17167 0.95388 0.11034 0.11475 0.53251 0.51501 
88	2	0	0.23365 0.84084 0.26003 0.14790 0.50917 0.53083 
89	2	0	0.51311 0.85371 0.24269 0.36168 0.68469 0.34641 
90	2	0	0.47234 0.61427 0.32609 0.34786 0.73211 0.35451 
91	2	0	0.22806 0.90481 0.15554 0.16349 0.57837 0.47270 
92	2	0	0.11067 0.58621 0.21882 0.08093 0.29394 0.60200 
93	2	0	0.39861 1.00000 0.04427 0.32450 1.00000 0.25646 
94	2	0	0.44067 0.81801 0.34474 0.28191 0.65194 0.44824 
95	2	0	0.33282 0.83332 0.15357 0.28554 0.75375 0.35164 
96	2	0	0.30520 0.76393 0.19788 0.20857 0.76030 0.46911 
97	2	0	0.22668 0.88213 0.17505 0.14344 0.67680 0.53722 
98	2	0	0.21709 0.96683 0.14686 0.15163 0.54644 0.44427 
99	2	0	0.26239 0.58751 0.29518 0.18522 0.39272 0.44716 
100	2	0	0.31511 0.78293 0.40170 0.17042 0.47273 0.54069 
101	2	0	0.74701 0.58728 0.24359 0.73417 0.76076 0.08868 
102	2	0	0.05107 0.58789 0.51293 0.04736 0.15920 0.74777 
103	2	0	0.15793 0.58519 0.82774 0.10299 0.29869 0.63555 
104	2	0	0.26964 0.89994 0.08870 0.24177 0.67877 0.33293 
105	2	0	0.28492 0.96377 0.12158 0.29159 0.81240 0.27713 
106	2	0	0.55444 0.73571 0.34869 0.35085 0.53106 0.49552 
107	2	0	0.25738 0.72482 0.20448 0.16916 0.31012 0.51509 
108	2	0	0.60788 0.81092 0.08286 0.46860 0.82988 0.28906 
109	2	0	0.42138 0.60985 0.43458 0.24523 0.40275 0.48017 
110	2	0	0.19937 0.78745 0.22091 0.16087 0.48638 0.46492 
111	2	0	0.23572 0.71484 0.54550 0.13861 0.45536 0.58356 
112	2	0	0.60545 0.91157 0.03922 0.46093 0.73661 0.22098 
113	2	0	0.13957 0.83012 0.34248 0.11797 0.38070 0.55601 
114	2	0	0.25014 0.97598 0.11458 0.23036 0.85063 0.36081 
115	2	0	0.31749 0.79326 0.19530 0.20853 0.58207 0.46829 
116	2	0	0.37200 0.68295 0.40274 0.20816 0.41412 0.53308 
117	2	0	0.21230 0.64496 0.53062 0.09600 0.23166 0.67873 
118	2	0	0.17968 0.73013 0.24434 0.11124 0.38391 0.62356 
119	2	0	0.40535 0.92791 0.16868 0.35577 0.73060 0.31171 
120	2	0	0.17111 0.58146 0.47916 0.09728 0.31322 0.62092 
121	2	0	0.04715 0.58760 0.53815 0.02863 0.26878 0.83715 
122	2	0	0.10264 0.72632 0.26824 0.07845 0.32839 0.64610 
123	2	0	0.27210 0.74347 0.29123 0.12808 0.36132 0.62501 
124	2	0	0.19462 0.70257 0.28811 0.11806 0.43942 0.55578 
125	2	0	0.43006 0.77899 0.24506 0.27640 0.55698 0.37880 
126	2	0	0.08280 0.66827 0.41742 0.04622 0.17100 0.72472 
127	2	0	1.00000 0.94814 0.01226 1.00000 0.93430 0.00761 
128	2	0	0.44883 0.89570 0.18557 0.26044 0.51584 0.48387 
129	2	0	0.64981 0.98012 0.04864 0.69107 0.91875 0.00000 
130	2	0	0.41028 0.93550 0.15399 0.41511 0.84982 0.26698 
131	2	0	0.29046 0.86408 0.30002 0.20439 0.35599 0.45468 
132	2	0	0.31908 0.79946 0.17838 0.21873 0.53503 0.46463 
133	2	0	0.18619 0.84574 0.10316 0.13416 0.77903 0.51436 
134	2	0	0.21650 0.60011 0.54992 0.11644 0.15200 0.58973 
135	2	0	0.11487 0.76737 0.29270 0.10700 0.47496 0.57880 
136	2	0	0.26105 0.87782 0.14883 0.18320 0.52947 0.45258 
137	2	0	0.21507 0.40837 0.31251 0.11606 0.34401 0.59502 
138	2	0	0.52154 0.69141 0.21027 0.36432 0.73810 0.36622 
139	2	0	0.09089 0.70601 0.48774 0.09186 0.30921 0.56701 
140	2	0	0.14931 0.66396 0.25071 0.12427 0.45145 0.54172 
141	2	0	0.10930 0.54938 0.53076 0.07740 0.27690 0.68420 
142	2	0	0.19003 0.46010 0.52718 0.14273 0.46802 0.58857 
143	2	0	0.15751 0.79731 0.24841 0.12674 0.59174 0.50917 
144	2	0	0.21753 0.36774 0.32008 0.13321 0.22957 0.55058 
145	2	0	0.10541 0.47531 0.34793 0.06081 0.17257 0.69410 
146	2	0	0.30358 0.99438 0.02474 0.25611 0.89708 0.32001 
147	2	0	0.34544 0.47979 0.98256 0.16559 0.04848 0.59359 
148	2	0	0.31035 0.80741 0.09789 0.17513 0.56552 0.49955 
149	2	0	0.19296 0.81472 0.35884 0.12500 0.26778 0.61390 
150	2	0	0.55237 0.59372 0.00000 0.49692 0.85122 0.13954 
151	2	0	0.17839 0.54907 0.34747 0.11200 0.43948 0.55016 
152	2	0	0.14246 0.86762 0.28292 0.10749 0.45286 0.55299 
153	2	0	0.15628 0.67447 0.25302 0.10849 0.31587 0.59172 
154	2	0	0.29043 0.62062 0.15778 0.27521 0.59762 0.34431 
155	2	0	0.29692 0.74933 0.40960 0.13680 0.39707 0.63641 
156	2	0	0.09178 0.75242 0.15746 0.11687 0.57750 0.52295 
157	2	0	0.06427 0.64007 0.27912 0.04528 0.18764 0.71084 
158	2	0	0.10144 0.67701 0.41028 0.04451 0.15115 0.73924 
159	2	0	0.41573 0.58621 0.16347 0.41338 0.79829 0.25707 
160	2	0	0.22618 0.33556 0.25460 0.12109 0.22118 0.59100 
161	2	0	0.16593 0.76705 0.17671 0.11563 0.37770 0.53917 
