175	2	6
29	1	1	0.00242 0.64753 0.18230 0.00179 0.07733 0.80874 
30	1	1	0.00453 0.64527 0.28136 0.00225 0.07252 0.80680 
31	1	1	0.00853 0.67945 0.08408 0.00957 0.15310 0.53842 
32	1	1	0.00355 0.64462 0.14766 0.00640 0.12109 0.58280 
33	1	1	0.02046 0.68733 0.09782 0.01263 0.17061 0.49390 
34	1	1	0.00362 0.90526 0.12222 0.00199 0.14965 0.83236 
35	1	1	0.00800 0.73094 0.23356 0.00357 0.10906 0.79526 
36	1	1	0.00038 0.58189 0.26560 0.00151 0.01269 0.79379 
37	1	1	0.00242 0.75296 0.23464 0.00306 0.04863 0.73478 
38	1	1	0.00468 0.73469 0.11033 0.00536 0.15697 0.65101 
39	1	1	0.00914 0.63260 0.11666 0.01010 0.12761 0.48565 
40	1	1	0.00438 0.82659 0.13496 0.00513 0.14575 0.67424 
41	1	1	0.00445 0.86904 0.15392 0.00158 0.10969 0.85282 
42	1	1	0.01623 0.52291 0.22176 0.00790 0.15801 0.66788 
43	1	1	0.00166 0.87281 0.12991 0.00245 0.14997 0.78370 
44	1	1	0.00113 0.66509 0.23633 0.00152 0.05160 0.81139 
45	1	1	0.01971 0.72504 0.10707 0.00899 0.20598 0.59162 
46	1	1	0.01404 0.66517 0.10583 0.01510 0.16749 0.42597 
47	1	1	0.00128 0.45087 0.24841 0.00464 0.05326 0.65228 
48	1	1	0.00513 0.65061 0.26787 0.00158 0.08261 0.88838 
49	1	1	0.00574 0.56593 0.38366 0.00133 0.11500 0.91603 
50	1	2	0.05240 0.53115 0.23294 0.01761 0.43225 0.56492 
51	1	2	0.03662 0.31858 0.30334 0.02014 0.41331 0.59453 
52	1	2	0.06501 0.88036 0.07384 0.03726 0.41641 0.30206 
53	1	2	0.00378 0.60461 0.56406 0.00009 0.00000 0.99619 
54	1	2	0.01601 0.71060 0.25628 0.00474 0.24814 0.79806 
55	1	2	0.06463 0.78848 0.07292 0.02669 0.44661 0.47569 
56	1	2	0.15033 0.46284 0.22714 0.06286 0.56480 0.41081 
57	1	2	0.07392 0.65820 0.15316 0.01824 0.40699 0.57342 
58	1	2	0.14558 0.60151 0.33027 0.06379 0.44043 0.47200 
59	1	2	0.08193 0.68746 0.14853 0.04502 0.49356 0.43146 
60	1	2	0.01540 0.74323 0.44358 0.00119 0.05646 0.98412 
61	1	2	0.42555 0.55630 0.05741 0.24115 0.82420 0.07585 
62	1	2	0.03760 0.84992 0.10142 0.01565 0.51244 0.54136 
63	1	2	0.02847 0.61467 0.02690 0.02584 0.39712 0.32982 
64	1	2	0.00159 0.57558 0.30006 0.00371 0.10802 0.74693 
65	1	2	0.25393 0.53640 0.28058 0.06368 0.45263 0.48115 
66	1	2	0.11122 0.64361 0.24403 0.04241 0.46566 0.61358 
67	1	2	0.00536 0.79664 0.25289 0.00180 0.06998 0.88061 
68	1	2	0.14814 0.78946 0.17922 0.06423 0.61876 0.43652 
69	1	2	0.13357 0.72092 0.17600 0.07339 0.67898 0.40722 
70	1	2	0.00982 0.60224 0.37070 0.00180 0.11123 0.89747 
71	1	2	0.06546 0.50174 0.35734 0.01294 0.17953 0.81565 
72	1	2	0.03745 0.22508 0.44189 0.01360 0.30085 0.71873 
73	1	2	0.24094 0.73196 0.12726 0.08236 0.52165 0.46353 
74	1	2	0.02273 0.40051 0.35925 0.00484 0.17948 0.79175 
75	2	0	0.02054 0.50952 0.66937 0.00302 0.10584 0.93619 
76	2	0	0.00000 0.79426 0.48956 0.00000 0.06107 1.00000 
77	2	0	0.33895 0.92276 0.20159 0.08544 0.25948 0.68644 
78	2	0	0.04734 0.82091 0.24501 0.00697 0.21525 0.81941 
79	2	0	0.02243 0.73795 0.22762 0.00781 0.35508 0.69521 
80	2	0	0.04606 0.72160 0.19007 0.01143 0.26992 0.68435 
81	2	0	0.01374 0.86802 0.16135 0.00566 0.28866 0.74505 
82	2	0	0.06184 0.91275 0.13603 0.02944 0.54960 0.59191 
83	2	0	0.09884 0.94465 0.20292 0.02543 0.42016 0.70317 
84	2	0	0.05701 0.67364 0.40798 0.01294 0.19182 0.84546 
85	2	0	1.00000 0.95116 0.18139 1.00000 1.00000 0.00000 
86	2	0	0.20817 0.93140 0.13123 0.13831 0.73661 0.35287 
87	2	0	0.07067 0.78607 0.33927 0.02163 0.38499 0.69946 
88	2	0	0.00649 0.78097 0.18695 0.00293 0.13881 0.78761 
89	2	0	0.00619 0.80509 0.18599 0.00165 0.17170 0.85726 
90	2	0	0.02673 0.66794 0.44550 0.00388 0.23243 0.85987 
91	2	0	0.07271 0.94365 0.14241 0.03113 0.51066 0.57019 
92	2	0	0.31478 0.77863 0.47225 0.07483 0.34836 0.72144 
93	2	0	0.04802 0.77733 0.29405 0.00560 0.13602 0.87154 
94	2	0	0.06554 0.00000 0.99164 0.02044 0.23342 0.82474 
95	2	0	0.07400 0.99463 0.02070 0.03234 0.70349 0.47626 
96	2	0	0.03941 0.81301 0.21052 0.00539 0.26050 0.81600 
97	2	0	0.08963 0.87498 0.13398 0.02095 0.47309 0.59890 
98	2	0	0.03413 0.76327 0.18232 0.01131 0.34144 0.66399 
99	2	0	0.01420 0.83882 0.30591 0.00506 0.29186 0.83255 
100	2	0	0.02680 0.90226 0.20818 0.00398 0.27345 0.84319 
101	2	0	0.05814 0.83035 0.22524 0.01335 0.35261 0.71167 
102	2	0	0.13538 0.88472 0.20157 0.04528 0.50519 0.55417 
103	2	0	0.06373 0.65956 0.31464 0.02895 0.58905 0.56713 
104	2	0	0.05217 0.93018 0.16410 0.01366 0.34798 0.75388 
105	2	0	0.00921 0.79004 0.18220 0.00158 0.13043 0.86684 
106	2	0	0.10065 0.99640 0.04556 0.05296 0.77261 0.40018 
107	2	0	0.03035 0.79384 0.50741 0.01352 0.41102 0.76351 
108	2	0	0.05504 0.87621 0.19088 0.02607 0.54057 0.49360 
109	2	0	0.04938 0.81212 0.18356 0.02465 0.53089 0.55023 
110	2	0	0.06131 0.88902 0.12245 0.01593 0.40774 0.56695 
111	2	0	0.05134 0.97636 0.10302 0.00812 0.28769 0.77245 
112	2	0	0.03722 0.61824 0.16988 0.01015 0.29787 0.64269 
113	2	0	0.01253 0.75502 0.35825 0.00611 0.25803 0.77082 
114	2	0	0.10110 0.73804 0.08256 0.05804 0.57724 0.25171 
115	2	0	0.01314 0.59751 0.45604 0.00308 0.17078 0.91427 
116	2	0	0.04968 0.62352 0.66490 0.01225 0.27104 0.80001 
117	2	0	0.06667 0.95036 0.07598 0.01109 0.30060 0.67526 
118	2	0	0.16332 0.98671 0.06596 0.07846 0.64312 0.41481 
119	2	0	0.06463 0.74612 0.32086 0.02419 0.40416 0.69141 
120	2	0	0.01223 0.68312 0.34259 0.00029 0.04175 0.96013 
121	2	0	0.08253 0.74260 0.18348 0.06585 0.76323 0.32417 
122	2	0	0.04160 0.64972 0.26920 0.01708 0.30589 0.63887 
123	2	0	0.01729 0.80260 0.21027 0.00483 0.23679 0.78364 
124	2	0	0.04017 0.71264 0.38535 0.01011 0.29788 0.74024 
125	2	0	0.02998 0.96220 0.06110 0.01548 0.33018 0.46107 
126	2	0	0.06992 0.75847 0.44215 0.01353 0.25915 0.84371 
127	2	0	0.07513 0.98253 0.08623 0.03966 0.69704 0.41521 
128	2	0	0.09876 0.84614 0.22273 0.02486 0.38171 0.68203 
129	2	0	0.01706 0.71687 0.32421 0.00583 0.21641 0.82755 
130	2	0	0.01019 0.75871 0.46523 0.00066 0.08705 0.98307 
131	2	0	0.19292 0.70510 0.39902 0.02924 0.26940 0.78852 
132	2	0	0.07264 0.90354 0.26176 0.02774 0.42836 0.64449 
133	2	0	0.04576 0.60551 0.45729 0.01596 0.33618 0.72773 
134	2	0	0.02311 0.64808 0.45897 0.00603 0.23901 0.84714 
135	2	0	0.01125 0.79059 0.26389 0.00308 0.17832 0.83298 
136	2	0	0.10593 0.84472 0.21355 0.02320 0.31965 0.71796 
137	2	0	0.03383 0.73033 0.27597 0.00677 0.26139 0.77111 
138	2	0	0.02061 0.86139 0.23418 0.00741 0.25352 0.71989 
139	2	0	0.02424 0.72694 0.44080 0.00232 0.10556 0.96262 
140	2	0	0.04749 0.96416 0.03607 0.03085 0.35657 0.31508 
141	2	0	0.10873 0.83314 0.19100 0.04991 0.47925 0.50159 
142	2	0	0.79689 0.98008 0.08465 0.47820 0.75520 0.00287 
143	2	0	0.17842 0.95933 0.11296 0.06467 0.56881 0.50506 
144	2	0	0.11228 0.84065 0.26381 0.02368 0.22838 0.74314 
145	2	0	0.01963 0.85988 0.12260 0.00867 0.32146 0.67179 
146	2	0	0.14339 0.86574 0.08869 0.05261 0.77957 0.47420 
147	2	0	0.01752 0.64772 0.36251 0.00417 0.12895 0.78340 
148	2	0	0.04040 0.77964 0.27515 0.00905 0.30990 0.73028 
149	2	0	0.07392 0.86119 0.15123 0.02239 0.33690 0.61885 
150	2	0	0.01797 0.55014 0.23541 0.01037 0.31040 0.70625 
151	2	0	0.07354 0.77534 0.21307 0.05185 0.62709 0.49664 
152	2	0	0.04659 0.70287 0.45051 0.00769 0.21483 0.86782 
153	2	0	0.02922 0.72921 0.16537 0.01108 0.29801 0.64835 
154	2	0	0.05006 0.52063 0.36703 0.01408 0.27830 0.73423 
155	2	0	0.04795 0.64395 0.42578 0.01808 0.39487 0.70549 
156	2	0	0.02303 0.81628 0.18606 0.00820 0.36585 0.69616 
157	2	0	0.08117 0.44720 0.36635 0.01119 0.15418 0.78104 
158	2	0	0.00891 0.42849 0.43996 0.00193 0.08771 0.89665 
159	2	0	0.07460 1.00000 0.00000 0.01782 0.58051 0.47411 
160	2	0	0.02552 0.44708 1.00000 0.00471 0.03709 0.91158 
161	2	0	0.04123 0.83839 0.18454 0.01993 0.35583 0.57538 
162	2	0	0.06962 0.80025 0.35574 0.01401 0.19129 0.89349 
163	2	0	0.01986 0.74463 0.06232 0.01978 0.33266 0.38038 
164	2	0	0.04108 0.71510 0.26927 0.01327 0.27885 0.71866 
165	2	0	0.09453 0.87802 0.22573 0.01191 0.26613 0.77053 
166	2	0	0.01095 0.76161 0.24444 0.00302 0.16484 0.86929 
167	2	0	0.11560 0.63901 0.21837 0.01939 0.30192 0.64857 
168	2	0	0.00959 0.72279 0.55917 0.00059 0.10997 0.99732 
169	2	0	0.02008 0.77261 0.23082 0.00890 0.38961 0.69522 
170	2	0	0.01253 0.68690 0.26856 0.00267 0.11984 0.82592 
171	2	0	0.00393 0.70502 0.52503 0.00110 0.07624 0.97566 
172	2	0	0.09650 0.62806 0.16221 0.06169 0.74735 0.27757 
173	2	0	0.00257 0.41684 0.32333 0.00098 0.04100 0.88808 
174	2	0	0.00581 0.86913 0.07349 0.00342 0.22022 0.72585 
