162	2	58
10	1	1	0.19394 0.14968 0.13948 0.17999 0.20786 0.20786 0.17226 0.17417 0.20590 0.20297 0.17505 0.14379 0.15317 0.20786 0.17663 0.16019 0.17687 0.19343 0.16041 0.11580 0.11737 0.17705 0.20786 0.16759 0.11629 0.11414 0.15831 0.15502 0.13085 0.12321 0.15023 0.20786 0.15101 0.13093 0.13550 0.15783 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
11	1	1	0.10921 0.11573 0.11024 0.13831 0.22416 0.07321 0.06335 0.07645 0.09761 0.12407 0.10755 0.10338 0.09891 0.14318 0.06557 0.06503 0.07761 0.10649 0.22416 0.22416 0.22416 0.22416 0.22416 0.18144 0.18970 0.21800 0.22416 0.22416 0.22416 0.20388 0.18546 0.20000 0.13990 0.15415 0.21066 0.22416 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
12	1	1	0.16417 0.15011 0.14448 0.16889 0.19002 0.11050 0.10496 0.16980 0.20724 0.17962 0.16646 0.15655 0.20355 0.20724 0.15893 0.12821 0.15775 0.20579 0.14989 0.14554 0.16363 0.19848 0.20724 0.12377 0.11196 0.14472 0.18230 0.17009 0.15654 0.16635 0.20724 0.20724 0.14578 0.12628 0.14542 0.17316 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
13	1	1	0.14382 0.13196 0.11734 0.14948 0.19357 0.15652 0.13442 0.14459 0.16791 0.20817 0.20057 0.17663 0.18947 0.20817 0.20817 0.20817 0.20817 0.20817 0.15069 0.14260 0.11088 0.13099 0.16944 0.14728 0.11918 0.11185 0.14184 0.16465 0.16547 0.12547 0.12040 0.18539 0.20817 0.20817 0.15827 0.16332 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
14	1	1	0.17786 0.17985 0.16536 0.16787 0.18675 0.13567 0.13244 0.14576 0.17724 0.20337 0.18550 0.18422 0.20337 0.20337 0.16233 0.14967 0.16732 0.20179 0.15183 0.15074 0.15220 0.16653 0.17174 0.12324 0.13568 0.16751 0.16584 0.16532 0.13613 0.14555 0.19872 0.18289 0.10428 0.11444 0.16903 0.19295 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
15	1	1	0.23692 0.17327 0.14178 0.13801 0.14811 0.12411 0.13611 0.23011 0.23692 0.16611 0.13512 0.14068 0.15684 0.16640 0.11346 0.09815 0.13847 0.19608 0.23692 0.17325 0.14769 0.13550 0.13610 0.10904 0.12290 0.22068 0.23692 0.21191 0.15705 0.14160 0.13724 0.14343 0.11268 0.10979 0.15086 0.23692 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
16	1	1	0.20402 0.20402 0.19111 0.17466 0.20402 0.20402 0.20402 0.20369 0.19034 0.15330 0.16038 0.12713 0.14404 0.20402 0.17226 0.13128 0.12938 0.13979 0.16331 0.17984 0.15255 0.15510 0.18275 0.15903 0.14830 0.15327 0.15580 0.13406 0.12647 0.12825 0.15580 0.20402 0.17813 0.13340 0.12428 0.13447 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
17	1	1	0.11327 0.11634 0.15710 0.21076 0.21076 0.13470 0.10802 0.12664 0.13592 0.17525 0.17657 0.16924 0.20570 0.20467 0.13861 0.13111 0.17878 0.19026 0.14766 0.17002 0.17446 0.21076 0.21076 0.13619 0.12051 0.13073 0.13844 0.18411 0.20658 0.17067 0.18346 0.18233 0.13204 0.14434 0.17771 0.18065 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
18	1	1	0.13240 0.11106 0.13405 0.21498 0.21498 0.08254 0.10038 0.12166 0.15863 0.20298 0.16712 0.19408 0.21498 0.21498 0.13554 0.12834 0.16968 0.21498 0.14224 0.12224 0.14156 0.17606 0.13666 0.07576 0.08963 0.12174 0.16472 0.20578 0.18378 0.21498 0.21498 0.21102 0.14467 0.13573 0.17999 0.21498 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
19	1	1	0.19272 0.14606 0.11223 0.11698 0.17503 0.11632 0.08589 0.10257 0.16680 0.19809 0.19372 0.16357 0.20492 0.20977 0.19243 0.13440 0.14150 0.18862 0.19429 0.15449 0.12258 0.11557 0.15967 0.12972 0.10045 0.12465 0.17671 0.20977 0.19979 0.17406 0.20920 0.20977 0.20977 0.14480 0.15505 0.20705 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
20	1	1	0.13181 0.11756 0.12775 0.17165 0.16976 0.10223 0.10682 0.14298 0.16864 0.20502 0.17392 0.18012 0.20677 0.20677 0.15484 0.13924 0.16907 0.20677 0.13223 0.10495 0.12383 0.17114 0.18910 0.12433 0.11859 0.15072 0.17411 0.18225 0.15075 0.17515 0.20677 0.20677 0.19654 0.17738 0.20012 0.20677 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
21	1	1	0.15054 0.13804 0.13270 0.15521 0.21046 0.19963 0.15286 0.14027 0.17276 0.15287 0.13458 0.13481 0.17560 0.21046 0.21046 0.19418 0.16259 0.17869 0.16227 0.16021 0.13120 0.16054 0.21046 0.17501 0.12396 0.12728 0.16514 0.15417 0.14611 0.12001 0.14121 0.21046 0.21046 0.20200 0.14493 0.15394 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
22	1	1	0.20403 0.15952 0.13326 0.15143 0.20403 0.18922 0.17705 0.18665 0.20403 0.20403 0.16545 0.11636 0.12310 0.17930 0.15392 0.13827 0.16486 0.20403 0.19080 0.15231 0.15030 0.16260 0.20403 0.16837 0.15480 0.14340 0.19843 0.17115 0.12561 0.11628 0.13169 0.16991 0.13883 0.13183 0.14275 0.19783 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
23	1	1	0.18270 0.14215 0.13287 0.18145 0.19287 0.10414 0.09548 0.13450 0.18655 0.16919 0.13917 0.13497 0.15748 0.15540 0.10003 0.10166 0.13869 0.19221 0.21234 0.18275 0.16753 0.21234 0.21234 0.14095 0.14195 0.20417 0.21234 0.21234 0.16215 0.15568 0.19784 0.16884 0.10569 0.11942 0.18623 0.21234 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
24	1	1	0.18397 0.14735 0.13748 0.15429 0.17402 0.13509 0.12833 0.16792 0.20567 0.16040 0.14764 0.16383 0.20509 0.20567 0.19558 0.15235 0.15560 0.16954 0.15809 0.14703 0.15175 0.19192 0.20567 0.15654 0.13700 0.14055 0.15361 0.14167 0.14406 0.17059 0.20567 0.20567 0.19147 0.15627 0.14038 0.14256 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
25	1	1	0.13406 0.12879 0.12405 0.14875 0.19134 0.18050 0.15927 0.14365 0.14226 0.21440 0.19077 0.17788 0.21440 0.21440 0.21440 0.21440 0.21440 0.21440 0.11871 0.11280 0.10714 0.11904 0.14684 0.14717 0.12794 0.11919 0.11996 0.14179 0.11045 0.10647 0.13475 0.20682 0.21440 0.21440 0.18630 0.16931 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
26	1	1	0.17771 0.18772 0.18897 0.16124 0.16170 0.14530 0.14602 0.16283 0.16861 0.17186 0.18183 0.20215 0.20215 0.20215 0.17052 0.14829 0.16163 0.17257 0.16825 0.16221 0.16274 0.15130 0.16331 0.15317 0.16706 0.17466 0.17188 0.15476 0.15795 0.16501 0.16712 0.16344 0.12218 0.13429 0.15404 0.15562 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
27	1	1	0.23193 0.18223 0.14176 0.12738 0.13238 0.13731 0.16759 0.23193 0.23193 0.14929 0.12380 0.12225 0.13034 0.13536 0.11542 0.11969 0.13759 0.16488 0.23193 0.19959 0.14583 0.12537 0.12499 0.13507 0.18200 0.23193 0.23193 0.20563 0.15128 0.12808 0.12544 0.13121 0.12486 0.14165 0.17755 0.23193 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
28	1	1	0.20144 0.19264 0.19005 0.20702 0.20702 0.20702 0.19685 0.17914 0.19277 0.13434 0.13287 0.13728 0.17193 0.20702 0.18586 0.13227 0.12289 0.13656 0.14656 0.14020 0.15074 0.17249 0.20019 0.17086 0.14897 0.12913 0.13785 0.12916 0.12940 0.14593 0.18478 0.20702 0.18774 0.13635 0.11714 0.12145 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
29	1	1	0.10844 0.13169 0.18338 0.20935 0.20935 0.14057 0.09781 0.08944 0.09572 0.15334 0.17135 0.20935 0.20935 0.20935 0.16910 0.14707 0.14299 0.14737 0.12837 0.14735 0.19373 0.20935 0.20935 0.14206 0.11903 0.10415 0.11957 0.16908 0.17316 0.19629 0.20935 0.20873 0.18376 0.16534 0.16383 0.17027 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
30	1	1	0.12768 0.12005 0.13290 0.19326 0.20806 0.13140 0.10903 0.10923 0.12561 0.20806 0.17994 0.18528 0.20806 0.20806 0.16971 0.12980 0.14382 0.20284 0.14123 0.13800 0.13873 0.14238 0.14012 0.12709 0.12389 0.12438 0.13738 0.20806 0.20252 0.20683 0.20806 0.20806 0.18355 0.16160 0.16506 0.20806 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
31	1	1	0.18288 0.14801 0.12868 0.13650 0.16775 0.13172 0.12041 0.13280 0.17096 0.16086 0.14535 0.15034 0.21231 0.21231 0.21231 0.16098 0.14947 0.15822 0.17879 0.15683 0.14512 0.14820 0.17077 0.14835 0.13004 0.14240 0.17672 0.16516 0.15327 0.17323 0.21231 0.21231 0.21231 0.17405 0.16002 0.17691 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
32	1	1	0.16151 0.13849 0.12806 0.12910 0.14895 0.12991 0.12401 0.13723 0.16025 0.20253 0.17483 0.17365 0.17802 0.20253 0.17721 0.16046 0.16496 0.20253 0.15928 0.13685 0.12886 0.13358 0.15816 0.14368 0.14121 0.14661 0.16135 0.19747 0.17222 0.17915 0.19170 0.20253 0.20253 0.18397 0.18653 0.20253 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
33	1	1	0.17350 0.13860 0.13449 0.16370 0.20489 0.19026 0.17196 0.16083 0.18254 0.15604 0.13191 0.13717 0.18091 0.20489 0.20489 0.19021 0.16358 0.16285 0.15440 0.14396 0.13922 0.17338 0.19573 0.16790 0.14576 0.13666 0.14971 0.14085 0.12167 0.12287 0.16441 0.20489 0.20489 0.20106 0.15952 0.14374 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
34	1	1	0.20384 0.16602 0.15972 0.17058 0.20384 0.17589 0.15941 0.17446 0.20384 0.20384 0.15329 0.13868 0.13859 0.18030 0.15409 0.14783 0.16946 0.20384 0.18273 0.14015 0.14442 0.16401 0.20384 0.16621 0.14387 0.15481 0.19629 0.17347 0.12717 0.12309 0.14051 0.17946 0.13364 0.12228 0.13834 0.18439 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
35	1	1	0.17467 0.16006 0.16203 0.17475 0.17175 0.12898 0.11560 0.12511 0.15737 0.17205 0.15355 0.14663 0.15105 0.14583 0.12829 0.11770 0.12272 0.15687 0.20851 0.19753 0.19200 0.20307 0.20851 0.17027 0.15389 0.17898 0.20851 0.20851 0.19129 0.16791 0.16981 0.15110 0.13090 0.12555 0.16669 0.20851 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
36	1	1	0.19405 0.14445 0.11999 0.13128 0.14765 0.12419 0.11513 0.15144 0.20251 0.20251 0.17061 0.14881 0.18027 0.20251 0.17523 0.15088 0.16816 0.20251 0.18148 0.16124 0.14053 0.16475 0.18410 0.13195 0.12515 0.14338 0.18157 0.19815 0.17807 0.15731 0.17945 0.20251 0.16113 0.14692 0.16285 0.18855 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
37	1	1	0.18183 0.13048 0.11661 0.11817 0.15248 0.15131 0.13560 0.13654 0.18446 0.20640 0.19676 0.18043 0.19481 0.20640 0.20640 0.19820 0.20640 0.20640 0.17871 0.11853 0.10337 0.11000 0.15337 0.15033 0.11931 0.12064 0.17097 0.20571 0.14474 0.12913 0.14134 0.17458 0.18327 0.17059 0.18163 0.20640 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
38	1	1	0.17634 0.18549 0.17467 0.15504 0.15735 0.15218 0.16633 0.16841 0.16903 0.19443 0.18310 0.18258 0.18664 0.19749 0.15596 0.17072 0.17952 0.19152 0.15812 0.16234 0.15184 0.14521 0.15722 0.15226 0.16881 0.18072 0.16402 0.16520 0.15889 0.14835 0.15339 0.16118 0.12859 0.13976 0.16301 0.16251 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
39	1	1	0.23860 0.16789 0.13240 0.11833 0.12386 0.12436 0.14710 0.22134 0.23860 0.19966 0.13017 0.11691 0.12137 0.13507 0.11512 0.11191 0.13606 0.20384 0.23860 0.18810 0.14571 0.13182 0.12165 0.11477 0.14325 0.22930 0.23860 0.23860 0.16025 0.12985 0.12864 0.13089 0.11509 0.12465 0.15980 0.23860 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
40	1	1	0.20268 0.19409 0.18173 0.18881 0.20268 0.18664 0.18642 0.19800 0.20268 0.17186 0.14221 0.13237 0.15889 0.20097 0.15982 0.13056 0.13096 0.16771 0.17989 0.15612 0.13568 0.14982 0.16712 0.14563 0.13866 0.14877 0.18439 0.16541 0.14650 0.12674 0.15667 0.20268 0.15776 0.12813 0.12991 0.16747 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
41	1	1	0.14428 0.14823 0.17622 0.20472 0.20472 0.15245 0.11387 0.11807 0.13730 0.19968 0.18283 0.17351 0.17829 0.16271 0.12834 0.12898 0.15687 0.20323 0.16916 0.16464 0.18714 0.20472 0.20472 0.14526 0.12771 0.13735 0.15846 0.20472 0.17964 0.16339 0.15678 0.14698 0.13315 0.14049 0.16792 0.20472 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
42	1	1	0.15113 0.12366 0.12707 0.18692 0.21155 0.12531 0.10321 0.11210 0.15058 0.21155 0.18328 0.17445 0.21155 0.21155 0.16854 0.13510 0.15532 0.21155 0.15412 0.12801 0.12557 0.13384 0.13127 0.11809 0.11507 0.13094 0.16258 0.21155 0.19778 0.19178 0.19410 0.19172 0.16299 0.15939 0.18682 0.21155 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
43	1	1	0.19469 0.14024 0.11513 0.11936 0.15150 0.11814 0.10711 0.12136 0.17925 0.20831 0.16959 0.16238 0.19399 0.20831 0.20131 0.15765 0.16691 0.20831 0.18821 0.13863 0.11642 0.11878 0.15147 0.12424 0.10883 0.12537 0.17509 0.20831 0.16546 0.16200 0.19121 0.20831 0.20831 0.16877 0.17404 0.20831 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
44	1	1	0.17630 0.13679 0.11332 0.13314 0.14990 0.12655 0.12087 0.13304 0.17524 0.20426 0.17576 0.15281 0.17381 0.19346 0.16713 0.15834 0.17158 0.20426 0.16809 0.13839 0.11330 0.12997 0.16147 0.13994 0.13330 0.14550 0.17672 0.20426 0.18379 0.16438 0.18399 0.20426 0.19429 0.19111 0.20315 0.20426 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
45	1	1	0.18056 0.13663 0.12944 0.14800 0.19614 0.17345 0.13705 0.14074 0.17963 0.17249 0.14622 0.15392 0.17883 0.20052 0.17004 0.14645 0.14904 0.16941 0.19385 0.15027 0.13152 0.14362 0.18575 0.16210 0.13700 0.14248 0.18455 0.20052 0.16555 0.14728 0.15993 0.19999 0.19498 0.16900 0.16720 0.19740 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
46	1	1	0.20478 0.16225 0.14436 0.16169 0.20478 0.17532 0.14930 0.17063 0.20478 0.20478 0.16165 0.14037 0.14132 0.16231 0.14575 0.13935 0.16237 0.20478 0.20478 0.14716 0.14228 0.15973 0.19742 0.17290 0.14943 0.15637 0.20478 0.18586 0.13397 0.12982 0.13854 0.16317 0.13677 0.12504 0.13509 0.19740 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
