162	2	58
12	1	1	0.20116 0.12978 0.15830 0.13364 0.21976 0.09139 0.12160 0.15061 0.21976 0.21114 0.13857 0.16450 0.14762 0.21976 0.12047 0.13892 0.13733 0.21976 0.18605 0.12597 0.17531 0.16399 0.21976 0.10666 0.12841 0.13272 0.20418 0.19825 0.13318 0.16802 0.16707 0.21976 0.12002 0.13477 0.12859 0.19780 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
13	1	1	0.18557 0.11593 0.14219 0.10778 0.21849 0.11241 0.15416 0.12358 0.19590 0.21849 0.15796 0.19623 0.12277 0.21849 0.15427 0.21849 0.17438 0.21849 0.19036 0.12625 0.13057 0.09994 0.21849 0.11416 0.13573 0.10206 0.17650 0.18674 0.13027 0.13738 0.08379 0.21849 0.17369 0.21849 0.13981 0.18367 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
14	1	1	0.21461 0.15227 0.17434 0.11372 0.21496 0.09248 0.14911 0.12276 0.21038 0.21496 0.16345 0.20659 0.17411 0.21496 0.12332 0.16520 0.14870 0.21496 0.18479 0.11827 0.14954 0.11444 0.21496 0.08076 0.14861 0.14418 0.19231 0.19475 0.11220 0.14906 0.14408 0.21496 0.07493 0.12723 0.15002 0.21409 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
15	1	1	0.23545 0.15527 0.14542 0.10448 0.19152 0.09456 0.14670 0.22643 0.23545 0.17625 0.12360 0.14933 0.12817 0.21676 0.09203 0.11011 0.13557 0.20286 0.23545 0.14914 0.14625 0.09016 0.18275 0.07871 0.12830 0.21592 0.23545 0.22176 0.13806 0.14416 0.10446 0.19662 0.09031 0.11407 0.13969 0.23545 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
16	1	1	0.21721 0.20116 0.20306 0.12731 0.21721 0.15146 0.21721 0.17402 0.21721 0.18309 0.13730 0.13947 0.10965 0.21721 0.12536 0.14299 0.11459 0.16633 0.19733 0.15964 0.18146 0.12581 0.21721 0.12348 0.17643 0.13864 0.19125 0.15434 0.10519 0.13142 0.11924 0.21721 0.12989 0.14408 0.10826 0.15669 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
17	1	1	0.15515 0.10245 0.18317 0.18465 0.22358 0.09605 0.11865 0.10702 0.17054 0.21272 0.13805 0.17865 0.14307 0.22358 0.09652 0.14260 0.13985 0.21949 0.17891 0.13929 0.19705 0.17351 0.22358 0.09382 0.13117 0.11006 0.17019 0.22358 0.15442 0.18188 0.12323 0.22358 0.09710 0.17047 0.14755 0.21884 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
18	1	1	0.16742 0.10220 0.14679 0.16488 0.22032 0.06794 0.11688 0.11501 0.17960 0.22032 0.14126 0.18014 0.20361 0.22032 0.09182 0.13159 0.14625 0.22032 0.18101 0.11395 0.15884 0.14466 0.21742 0.06234 0.10863 0.11675 0.19206 0.22032 0.15909 0.21675 0.17218 0.22032 0.10508 0.14765 0.16091 0.22032 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
19	1	1	0.21314 0.12865 0.13211 0.09428 0.21947 0.09245 0.10026 0.09111 0.19107 0.21429 0.16030 0.17938 0.15820 0.21947 0.14895 0.14834 0.12468 0.20200 0.21947 0.13742 0.13594 0.09168 0.21947 0.10594 0.11646 0.10725 0.20573 0.21947 0.16691 0.17954 0.15939 0.21947 0.16647 0.15716 0.13136 0.21947 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
20	1	1	0.16696 0.09403 0.13984 0.11761 0.22474 0.07451 0.11579 0.11743 0.19246 0.22474 0.14023 0.18981 0.14175 0.22474 0.10718 0.15877 0.14244 0.22474 0.17000 0.08625 0.13854 0.12004 0.22474 0.09000 0.13982 0.12878 0.20243 0.22375 0.12615 0.19464 0.15489 0.22474 0.13411 0.20378 0.17033 0.22474 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
21	1	1	0.17832 0.11671 0.13854 0.10735 0.22690 0.14616 0.15469 0.12312 0.19139 0.19378 0.10714 0.14016 0.11799 0.22690 0.14819 0.19134 0.13421 0.21609 0.20021 0.13786 0.15165 0.11858 0.22690 0.12872 0.13110 0.11403 0.20427 0.20474 0.11917 0.13932 0.09336 0.22690 0.19825 0.21207 0.12711 0.20832 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
22	1	1	0.21913 0.13257 0.15290 0.09499 0.21913 0.12017 0.19583 0.15679 0.21913 0.21913 0.14608 0.14557 0.07668 0.21913 0.09563 0.15528 0.14088 0.21913 0.21089 0.12264 0.16793 0.10481 0.21913 0.11162 0.17122 0.12112 0.21685 0.20565 0.11415 0.14848 0.09541 0.21913 0.09996 0.14900 0.12635 0.21913 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
23	1	1	0.21049 0.12238 0.15914 0.13477 0.22035 0.07785 0.11518 0.11259 0.21753 0.19737 0.11363 0.14888 0.11275 0.22035 0.07100 0.12092 0.11202 0.21587 0.22035 0.15709 0.18079 0.15719 0.22035 0.10254 0.16182 0.17732 0.22035 0.22035 0.13513 0.16020 0.13649 0.22035 0.07730 0.13588 0.15653 0.22035 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
24	1	1	0.21448 0.13255 0.16404 0.11612 0.22215 0.10315 0.15043 0.14984 0.22215 0.18112 0.13212 0.17953 0.14637 0.22215 0.13649 0.17003 0.13339 0.19035 0.18800 0.12772 0.17708 0.14156 0.22215 0.11278 0.15951 0.12183 0.18634 0.16509 0.13019 0.19233 0.15783 0.22215 0.13135 0.17114 0.12099 0.16673 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
25	1	1	0.17173 0.10466 0.15176 0.09511 0.22736 0.11544 0.18106 0.11649 0.17998 0.22736 0.14284 0.18871 0.12865 0.22736 0.16946 0.22736 0.18546 0.22736 0.16696 0.09366 0.14142 0.08031 0.22736 0.09679 0.15789 0.09771 0.16792 0.18278 0.08842 0.12647 0.08094 0.22736 0.15248 0.22736 0.14436 0.20226 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
26	1	1	0.20835 0.15550 0.19552 0.10819 0.21748 0.09002 0.15852 0.12287 0.19735 0.20190 0.16158 0.21748 0.16296 0.21748 0.12182 0.17603 0.13603 0.19637 0.20159 0.12827 0.15853 0.09969 0.21748 0.10016 0.17233 0.13447 0.20488 0.18034 0.13338 0.16693 0.12345 0.21748 0.08807 0.14206 0.12342 0.17796 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
27	1	1	0.22824 0.16805 0.14631 0.10127 0.17288 0.11036 0.17511 0.22824 0.22824 0.16054 0.11853 0.13413 0.10933 0.18188 0.10166 0.13276 0.13234 0.17210 0.22824 0.17900 0.15373 0.08917 0.17162 0.09545 0.18433 0.22824 0.22824 0.20829 0.14308 0.13752 0.10075 0.17977 0.10031 0.15301 0.16616 0.22824 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
28	1	1	0.22853 0.15372 0.20909 0.14540 0.22853 0.15460 0.21457 0.15389 0.22853 0.16400 0.10916 0.15483 0.12059 0.22853 0.13321 0.15075 0.10420 0.16187 0.19165 0.12395 0.17503 0.12813 0.22853 0.13013 0.17444 0.11726 0.18779 0.15277 0.10988 0.15478 0.13048 0.22853 0.13855 0.15384 0.10016 0.15022 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
29	1	1	0.16539 0.11286 0.21182 0.16763 0.23276 0.08904 0.10928 0.07540 0.14733 0.20321 0.13411 0.23276 0.15524 0.23276 0.09963 0.15323 0.10159 0.19013 0.17335 0.12419 0.21856 0.16936 0.23276 0.09028 0.12328 0.08568 0.15938 0.20751 0.13750 0.21726 0.13887 0.23276 0.11000 0.16918 0.12105 0.20338 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
30	1	1	0.15990 0.10995 0.15906 0.13973 0.22357 0.10037 0.13409 0.09965 0.15768 0.22357 0.14350 0.19233 0.16938 0.22357 0.10968 0.14150 0.11891 0.22357 0.17110 0.12417 0.16332 0.11716 0.22357 0.10307 0.14841 0.11495 0.17068 0.22357 0.16401 0.21108 0.15856 0.22357 0.12676 0.17056 0.13511 0.22357 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
31	1	1	0.21151 0.12281 0.15240 0.10429 0.22418 0.09788 0.14608 0.11293 0.20124 0.18186 0.12081 0.15799 0.15776 0.22418 0.15708 0.17740 0.12451 0.17848 0.21005 0.12809 0.16337 0.11313 0.22418 0.11228 0.14973 0.11942 0.20632 0.18587 0.12454 0.17619 0.16479 0.22418 0.17328 0.18264 0.13018 0.19276 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
32	1	1	0.17909 0.11065 0.13872 0.09459 0.22237 0.09158 0.13653 0.11162 0.17788 0.22237 0.14239 0.19283 0.12250 0.22237 0.11882 0.18734 0.14061 0.22237 0.18827 0.10913 0.14606 0.09577 0.22237 0.09938 0.15233 0.11641 0.18892 0.22237 0.13334 0.19897 0.12810 0.22237 0.13165 0.20889 0.14886 0.22237 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
33	1	1	0.19755 0.11547 0.14051 0.11847 0.22434 0.13307 0.18221 0.13636 0.20295 0.20073 0.10609 0.14436 0.12273 0.22434 0.14115 0.20897 0.13372 0.20723 0.18891 0.12146 0.15622 0.12767 0.22434 0.12129 0.16022 0.11485 0.18702 0.18710 0.09871 0.14153 0.11029 0.22434 0.15747 0.22434 0.12651 0.19996 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
34	1	1	0.21745 0.13660 0.17100 0.11029 0.21745 0.12296 0.17151 0.14503 0.21745 0.21745 0.13554 0.15352 0.09801 0.21745 0.11059 0.16564 0.15200 0.21745 0.20527 0.11903 0.15863 0.11103 0.21745 0.10853 0.16398 0.12833 0.21022 0.20578 0.12415 0.15003 0.11367 0.21745 0.10271 0.14832 0.13114 0.20867 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
35	1	1	0.19978 0.13550 0.18559 0.11003 0.21783 0.08293 0.13129 0.10516 0.18600 0.19206 0.12602 0.16421 0.09634 0.21783 0.08160 0.13831 0.10271 0.18339 0.21783 0.17486 0.20939 0.13585 0.21783 0.11561 0.17336 0.15839 0.21783 0.21783 0.15977 0.18284 0.11712 0.21783 0.08866 0.15026 0.14193 0.21783 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
36	1	1	0.21266 0.13268 0.14698 0.10466 0.21266 0.10030 0.13695 0.13994 0.21266 0.21057 0.14419 0.16317 0.13275 0.21266 0.13175 0.15942 0.14380 0.21266 0.20406 0.14159 0.16663 0.12495 0.21266 0.10543 0.14399 0.12404 0.21069 0.20834 0.15171 0.16655 0.13704 0.21266 0.12564 0.15419 0.13574 0.20565 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
37	1	1	0.21031 0.11372 0.12891 0.08429 0.21765 0.10487 0.16289 0.12007 0.20898 0.21765 0.14708 0.18160 0.12212 0.21765 0.12861 0.20935 0.16597 0.21765 0.21036 0.11040 0.12020 0.08776 0.21765 0.10518 0.15174 0.11278 0.20185 0.21765 0.11519 0.14175 0.09576 0.21765 0.11766 0.20018 0.14937 0.21765 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
38	1	1	0.20884 0.14471 0.18707 0.10076 0.21394 0.10161 0.16685 0.12405 0.20535 0.21394 0.15283 0.20187 0.14069 0.21394 0.11979 0.18073 0.14751 0.21394 0.19428 0.12236 0.15801 0.09206 0.21394 0.09785 0.18388 0.13704 0.20433 0.19288 0.12734 0.15541 0.11123 0.21394 0.08907 0.15039 0.12908 0.19469 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
39	1	1	0.23506 0.15450 0.13693 0.08694 0.17390 0.09350 0.15397 0.21228 0.23506 0.20412 0.12279 0.12695 0.09961 0.19389 0.09561 0.12496 0.13182 0.20532 0.23506 0.16903 0.15152 0.08191 0.18252 0.07691 0.14600 0.21724 0.23506 0.23506 0.14626 0.14253 0.10052 0.19056 0.09162 0.13585 0.15033 0.23506 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
40	1	1	0.21839 0.15622 0.19796 0.12805 0.21839 0.12865 0.20468 0.16061 0.21839 0.19120 0.12455 0.15473 0.11125 0.21839 0.11585 0.14827 0.11499 0.19276 0.21051 0.13408 0.16994 0.11077 0.21839 0.11226 0.17240 0.13383 0.21732 0.17671 0.12474 0.14611 0.11475 0.21839 0.11929 0.14561 0.11526 0.17980 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
41	1	1	0.19451 0.12167 0.19296 0.15977 0.22346 0.10416 0.12835 0.09697 0.18104 0.22346 0.13468 0.19185 0.11682 0.22346 0.08198 0.14142 0.11179 0.22346 0.20359 0.13419 0.20379 0.15511 0.22346 0.10202 0.13547 0.10651 0.18827 0.22346 0.13447 0.18329 0.10082 0.22346 0.08134 0.14963 0.11886 0.22346 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
42	1	1	0.17539 0.11229 0.14833 0.14161 0.22159 0.09909 0.12351 0.10399 0.17652 0.22159 0.14634 0.18574 0.16976 0.22159 0.11545 0.14151 0.12885 0.22159 0.18182 0.12015 0.14798 0.10966 0.21711 0.09817 0.13927 0.12672 0.19202 0.22159 0.16117 0.19920 0.14506 0.22159 0.11851 0.17193 0.16154 0.22159 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
43	1	1	0.21244 0.12363 0.13023 0.09774 0.21472 0.10040 0.12142 0.10736 0.19719 0.21472 0.14686 0.16721 0.15669 0.21472 0.16834 0.17114 0.14260 0.21472 0.20631 0.12034 0.13014 0.09752 0.21472 0.10272 0.12250 0.11075 0.19569 0.21472 0.14160 0.16359 0.15189 0.21472 0.17431 0.18064 0.14933 0.21472 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
44	1	1	0.19123 0.11531 0.13022 0.09754 0.21842 0.09160 0.13360 0.11319 0.19421 0.21842 0.14910 0.17395 0.11986 0.21842 0.11530 0.17719 0.14953 0.21842 0.19417 0.11502 0.13425 0.09177 0.21842 0.09822 0.15081 0.12430 0.20218 0.21842 0.15255 0.18739 0.12284 0.21842 0.12680 0.21050 0.17083 0.21842 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
45	1	1	0.19330 0.12003 0.13464 0.11025 0.21754 0.12749 0.15082 0.12415 0.19554 0.20360 0.11855 0.16358 0.12037 0.21754 0.11758 0.16180 0.12443 0.19664 0.21754 0.13968 0.14726 0.11891 0.21754 0.13095 0.15598 0.13203 0.21629 0.21754 0.13983 0.17317 0.11586 0.21754 0.13981 0.19339 0.14149 0.21754 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
46	1	1	0.21936 0.12863 0.15107 0.10536 0.21936 0.11395 0.17005 0.13921 0.21936 0.21936 0.13411 0.15463 0.09044 0.21936 0.09706 0.15714 0.13818 0.21936 0.21936 0.11539 0.15143 0.10367 0.21936 0.11407 0.17398 0.13082 0.21936 0.21936 0.12076 0.15159 0.10095 0.21936 0.10420 0.15412 0.12491 0.21936 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
